type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
PAYMENT,8186.91,C1308012336,19914.0,11727.09,M631449261,0.0,0.0,0,0
CASH_OUT,133234.98,C1206172092,0.0,0.0,C249925902,3419597.49,3552832.47,0,0
CASH_IN,298984.32,C1068065304,2402710.33,2701694.65,C2024947566,425274.41,126290.1,0,0
PAYMENT,60788.85,C1851370843,0.0,0.0,M1141618044,0.0,0.0,0,0
CASH_IN,114179.94,C506910781,8133.07,122313.01,C780130411,361677.24,529680.71,0,0
CASH_OUT,241384.2,C628066759,0.0,0.0,C1158923208,30465085.36,30706469.55,0,0
CASH_OUT,311408.75,C1880300639,0.0,0.0,C1563929103,4880829.38,5192238.13,0,0
CASH_OUT,332100.09,C198350714,82611.69,0.0,C1295666834,1948135.28,2280235.37,0,0
CASH_IN,116083.13,C888177376,82873.0,198956.13,C972488184,230094.98,114011.85,0,0
PAYMENT,922.13,C2046269418,138846.58,137924.44,M1874973035,0.0,0.0,0,0
PAYMENT,8759.3,C1275495170,0.0,0.0,M1406485372,0.0,0.0,0,0
PAYMENT,63444.6,C1607867077,0.0,0.0,M868747024,0.0,0.0,0,0
CASH_OUT,197034.86,C1722261382,406623.09,209588.23,C1138046748,5053628.9,5613389.92,0,0
CASH_IN,28075.43,C1634277266,4072843.8,4100919.23,C1070900575,398348.58,370273.15,0,0
PAYMENT,8639.31,C408674558,0.0,0.0,M815458202,0.0,0.0,0,0
PAYMENT,35186.2,C1886366123,0.0,0.0,M1817989276,0.0,0.0,0,0
CASH_IN,88709.67,C819037820,4899579.31,4988288.98,C1590063902,118805.33,30095.67,0,0
CASH_IN,98874.85,C452150589,2463798.44,2562673.29,C2103935107,509103.75,410228.9,0,0
TRANSFER,1457930.48,C136046787,0.0,0.0,C2089080925,2311572.68,3769503.16,0,0
CASH_IN,425749.04,C913342038,156212.43,581961.48,C262228254,867980.53,442231.49,0,0
CASH_OUT,17064.98,C1032585179,31519.0,14454.02,C283459723,345624.66,362689.64,0,0
TRANSFER,2880317.59,C141775146,0.0,0.0,C285198325,2932469.28,5812786.86,0,0
CASH_OUT,121794.49,C1390887743,0.0,0.0,C871715405,551114.32,672908.81,0,0
CASH_OUT,179214.39,C246206633,20843.0,0.0,C815146131,47976.31,227190.7,0,0
CASH_IN,175241.29,C16742627,5672167.24,5847408.53,C1147505208,257469.05,82227.76,0,0
CASH_IN,137418.27,C1346249799,17583.0,155001.27,C1525639605,5568513.08,5431094.8,0,0
CASH_IN,44159.08,C1900379321,9123136.38,9167295.47,C1305112338,464410.07,420250.99,0,0
PAYMENT,388.44,C1588325448,0.0,0.0,M555879373,0.0,0.0,0,0
CASH_IN,106999.92,C1336188711,10287682.52,10394682.44,C432312419,494208.32,387208.4,0,0
PAYMENT,8877.93,C1414582374,6079.46,0.0,M1599892212,0.0,0.0,0,0
CASH_OUT,395840.61,C1299996125,20378.0,0.0,C1717116135,23106.42,418947.03,0,0
CASH_IN,226550.48,C784616434,8716842.34,8943392.82,C1696079105,1321951.35,1095400.87,0,0
PAYMENT,8969.25,C945585748,0.0,0.0,M367855254,0.0,0.0,0,0
CASH_OUT,165407.73,C862511989,2042.0,0.0,C1360867618,2736645.18,2902052.91,0,0
CASH_OUT,66762.22,C4087308,0.0,0.0,C1255775828,6645934.43,6712696.64,0,0
TRANSFER,520549.87,C2087426933,0.0,0.0,C290567466,775871.71,2863023.84,0,0
CASH_OUT,349211.89,C818965387,14466.0,0.0,C394097764,629851.26,979063.15,0,0
PAYMENT,8127.74,C140046810,85500.0,77372.26,M2025533551,0.0,0.0,0,0
CASH_OUT,319649.77,C297663252,0.0,0.0,C1413033701,796200.04,1442507.89,0,0
CASH_OUT,292657.84,C2009652022,325082.0,32424.16,C2010859224,0.0,292657.84,0,0
CASH_IN,269235.22,C1655067473,107972.0,377207.22,C699026377,2767734.75,4000325.89,0,0
PAYMENT,20184.05,C918580328,0.0,0.0,M1207537775,0.0,0.0,0,0
PAYMENT,10646.13,C384822328,0.0,0.0,M1605993439,0.0,0.0,0,0
CASH_OUT,182511.74,C65591659,0.0,0.0,C21570923,190581.55,373093.29,0,0
PAYMENT,11851.1,C1485209163,45724.0,33872.9,M1168980161,0.0,0.0,0,0
CASH_OUT,61623.02,C1735756584,0.0,0.0,C1096191961,559450.28,621073.3,0,0
PAYMENT,8770.56,C1594176131,34.0,0.0,M512879587,0.0,0.0,0,0
CASH_OUT,176329.59,C14811930,330134.18,153804.59,C1838646084,1449749.35,1626078.94,0,0
CASH_IN,166463.75,C1887850621,370104.04,536567.8,C1502495845,1682963.54,1516499.78,0,0
CASH_IN,85935.17,C903168070,73107.0,159042.17,C1037111624,895713.97,809778.8,0,0
PAYMENT,7633.38,C1394879126,0.0,0.0,M1969724948,0.0,0.0,0,0
CASH_OUT,5793.46,C1813554370,0.0,0.0,C89226333,66635.14,72428.6,0,0
PAYMENT,14140.01,C40292658,51929.0,37788.99,M843482863,0.0,0.0,0,0
PAYMENT,2570.69,C1503312676,11046.0,8475.31,M1129329673,0.0,0.0,0,0
CASH_IN,21726.21,C1401879701,697923.18,719649.39,C91834093,4756620.11,4734893.9,0,0
PAYMENT,32234.88,C576988103,0.0,0.0,M640304928,0.0,0.0,0,0
CASH_IN,233837.95,C184318211,10287.0,244124.95,C1822693604,0.0,0.0,0,0
PAYMENT,12122.27,C160390527,32368.98,20246.71,M535448981,0.0,0.0,0,0
PAYMENT,24007.41,C1063473117,0.0,0.0,M364372984,0.0,0.0,0,0
PAYMENT,13732.92,C29102117,51805.0,38072.08,M576144165,0.0,0.0,0,0
CASH_OUT,2727.8,C1020557912,0.0,0.0,C1671191805,764439.21,767167.01,0,0
CASH_OUT,110928.96,C105579689,0.0,0.0,C1247892298,3607629.22,3718558.18,0,0
CASH_OUT,305565.08,C1660083498,5041.0,0.0,C1000656618,757843.64,1063408.72,0,0
CASH_IN,99833.14,C758772769,8387063.62,8486896.76,C1745851700,2256082.7,2156249.56,0,0
PAYMENT,6711.9,C943176057,0.0,0.0,M229701123,0.0,0.0,0,0
PAYMENT,21387.25,C776759281,3761.33,0.0,M1810563863,0.0,0.0,0,0
CASH_IN,116144.91,C356553002,8737585.37,8853730.29,C1230136480,564454.52,448309.61,0,0
CASH_IN,11360.89,C2073524344,1322664.93,1334025.82,C1094077048,350761.86,339400.97,0,0
CASH_OUT,299106.37,C113118011,411029.71,111923.34,C871498649,533381.17,895227.92,0,0
PAYMENT,7319.7,C2016146284,0.0,0.0,M699897960,0.0,0.0,0,0
CASH_OUT,61151.97,C1470134126,245603.0,184451.03,C235938535,2172941.35,2751365.97,0,0
PAYMENT,708.32,C650737083,504492.11,503783.8,M1371639130,0.0,0.0,0,0
PAYMENT,554.56,C1059878731,30117.0,29562.44,M1286692906,0.0,0.0,0,0
CASH_OUT,45896.58,C1526754574,0.0,0.0,C57421955,145890.82,191787.4,0,0
CASH_IN,140866.0,C249794116,8440566.78,8581432.78,C1669921308,654045.28,513179.28,0,0
PAYMENT,7062.9,C633289206,114314.0,107251.1,M799242206,0.0,0.0,0,0
PAYMENT,20798.99,C466194005,11068.0,0.0,M1129618097,0.0,0.0,0,0
CASH_OUT,187548.24,C1459705299,150811.0,0.0,C1636573208,215580.21,409586.97,0,0
PAYMENT,20535.15,C1601443537,135713.13,115177.98,M253115733,0.0,0.0,0,0
CASH_IN,307539.58,C1503691303,13733.0,321272.58,C1024161943,214562.46,0.0,0,0
PAYMENT,16870.01,C1503594331,247900.55,231030.54,M248951722,0.0,0.0,0,0
CASH_OUT,304465.18,C1727201598,396800.0,92334.82,C1799577889,54522.02,358987.2,0,0
TRANSFER,1141263.83,C2040725366,55704.0,0.0,C909939590,57016.46,1198280.29,0,0
CASH_OUT,267344.9,C1003400628,81100.0,0.0,C61044123,49804.0,415568.62,0,0
CASH_IN,313962.88,C1865990336,3430270.88,3744233.76,C972201815,2601713.29,2287750.41,0,0
CASH_OUT,188558.24,C502991902,208196.58,19638.34,C1240800318,842265.01,1030823.25,0,0
PAYMENT,7814.28,C566981337,314718.92,306904.65,M276175193,0.0,0.0,0,0
PAYMENT,16828.93,C1145369842,0.0,0.0,M966456723,0.0,0.0,0,0
CASH_IN,353330.4,C1256126348,4417461.96,4770792.36,C1655967056,4956645.31,4603314.92,0,0
TRANSFER,1188064.74,C88589690,133.0,0.0,C1960571925,249926.54,1437991.28,0,0
PAYMENT,3662.97,C1139621843,18156.73,14493.76,M1351863492,0.0,0.0,0,0
CASH_OUT,148571.75,C408295848,10031.0,0.0,C1203387417,0.0,148571.75,0,0
CASH_IN,194352.78,C1722600208,6725441.35,6919794.13,C2114814557,744164.78,549812.0,0,0
CASH_OUT,221038.45,C1026274311,0.0,0.0,C1925188324,1274419.13,1495457.58,0,0
CASH_IN,90989.86,C502670647,8694319.53,8785309.38,C534463139,3795963.91,3704974.05,0,0
CASH_IN,100336.87,C1267568862,18635.0,118971.87,C832899346,5709519.69,5609182.82,0,0
TRANSFER,238532.27,C702499715,68323.0,0.0,C307405656,4581.0,243113.27,0,0
PAYMENT,6859.58,C1004390475,0.0,0.0,M536500301,0.0,0.0,0,0
CASH_IN,301312.13,C1538248679,921.0,302233.13,C1668520032,0.0,0.0,0,0
PAYMENT,9774.72,C436064907,25007.0,15232.28,M2098357084,0.0,0.0,0,0
PAYMENT,8281.46,C27413133,6955.0,0.0,M533243812,0.0,0.0,0,0
CASH_OUT,22149.19,C2074038363,0.0,0.0,C661951135,7873888.76,7896037.96,0,0
CASH_OUT,54132.2,C1897310539,0.0,0.0,C10539172,332452.39,386584.59,0,0
CASH_IN,242640.72,C275670946,2337713.77,2580354.49,C66698974,496953.03,254312.31,0,0
CASH_OUT,351187.49,C1296640812,65173.0,0.0,C1775950954,69083.74,420271.23,0,0
CASH_OUT,160851.77,C1109655942,787359.0,626507.23,C884518289,228.0,161079.77,0,0
CASH_OUT,190931.48,C1827264182,53393.0,0.0,C1393503856,87227.73,278159.21,0,0
CASH_OUT,444307.34,C2008915824,174026.0,0.0,C318285196,3827005.48,4271312.82,0,0
CASH_OUT,161111.01,C593633013,25531.0,0.0,C1262797435,0.0,161111.01,0,0
CASH_OUT,135112.84,C545244010,0.0,0.0,C354628826,658756.87,793869.71,0,0
CASH_IN,246814.78,C2140443647,4201650.61,4448465.39,C1173933657,257526.1,10711.31,0,0
CASH_OUT,171827.95,C1299033121,103261.0,0.0,C621585262,0.0,171827.95,0,0
CASH_IN,284125.47,C1319900753,5857798.88,6141924.35,C746338703,1757421.8,1473296.33,0,0
PAYMENT,7718.66,C478703212,42493.0,34774.34,M997217185,0.0,0.0,0,0
TRANSFER,13633766.24,C1571033712,0.0,0.0,C879983640,24881920.79,38515687.03,0,0
CASH_IN,447160.91,C2104972944,791.0,447951.91,C1374259012,102071.33,0.0,0,0
PAYMENT,80702.25,C1070117596,0.0,0.0,M1867907698,0.0,0.0,0,0
CASH_OUT,75036.98,C1770407497,84702.0,9665.02,C1732741834,3310366.9,3385403.89,0,0
PAYMENT,25730.45,C142596325,51737.0,26006.55,M1151652116,0.0,0.0,0,0
TRANSFER,7628742.4,C2040515604,20473.0,0.0,C436137981,0.0,7628742.4,0,0
CASH_OUT,223980.09,C1539083526,0.0,0.0,C1299911785,925923.86,1149903.96,0,0
TRANSFER,392191.59,C1569445506,0.0,0.0,C244707149,527044.77,919236.36,0,0
PAYMENT,20219.29,C1123002780,20386.0,166.71,M39521870,0.0,0.0,0,0
PAYMENT,14005.16,C390938512,38109.7,24104.54,M164813731,0.0,0.0,0,0
CASH_IN,415130.82,C249133138,2874015.32,3289146.14,C1616817226,753607.44,338476.62,0,0
CASH_OUT,223815.53,C838238882,327129.0,103313.47,C752479429,2004166.89,2227982.43,0,0
PAYMENT,2510.85,C1840641685,108684.0,106173.15,M1921056777,0.0,0.0,0,0
CASH_IN,3053.99,C1119531381,1361706.43,1364760.41,C1517610093,85346.28,82292.29,0,0
CASH_OUT,570425.78,C667593616,0.0,0.0,C327566164,2912204.37,3482630.14,0,0
PAYMENT,9426.52,C2099243631,10353.0,926.48,M1204172510,0.0,0.0,0,0
CASH_IN,212988.33,C2109781119,54103.0,267091.33,C1194029995,110747.19,0.0,0,0
CASH_OUT,84092.23,C1777536715,0.0,0.0,C152631073,6091934.98,6176027.21,0,0
CASH_IN,78611.5,C1126887256,1592124.14,1670735.64,C1956477953,1294828.98,1216217.48,0,0
PAYMENT,12977.1,C320518900,1042.31,0.0,M2139450055,0.0,0.0,0,0
CASH_OUT,10186.04,C117705956,0.0,0.0,C1213965340,1613136.09,1623322.12,0,0
CASH_OUT,392639.09,C1613465410,90055.0,0.0,C536893315,10931169.5,11658466.2,0,0
PAYMENT,1092.39,C1603364965,7026.0,5933.61,M166126167,0.0,0.0,0,0
PAYMENT,8866.2,C1556670319,0.0,0.0,M1770695408,0.0,0.0,0,0
PAYMENT,10098.76,C201476017,0.0,0.0,M1194827802,0.0,0.0,0,0
CASH_IN,260948.2,C1144105770,6371595.58,6632543.77,C1306298630,4713057.11,4452108.91,0,0
CASH_IN,81114.08,C763073236,150011.0,231125.08,C535034014,304502.96,223388.87,0,0
PAYMENT,1369.8,C367011083,0.0,0.0,M532578493,0.0,0.0,0,0
CASH_IN,139560.51,C1717316675,79418.0,218978.51,C1385924981,5030.0,255426.47,0,0
PAYMENT,10120.5,C1754925151,452.71,0.0,M462626040,0.0,0.0,0,0
CASH_OUT,87891.88,C470093767,186435.0,98543.12,C1752738640,0.0,87891.88,0,0
CASH_IN,158075.95,C1343481692,12526828.36,12684904.31,C2018772996,4231894.83,4073818.88,0,0
TRANSFER,389998.96,C547864468,0.0,0.0,C794538221,976421.36,1366420.32,0,0
CASH_OUT,114286.9,C727500942,0.0,0.0,C399326132,263302.41,377589.31,0,0
CASH_OUT,297712.16,C327065518,0.0,0.0,C239690642,1168531.35,1466243.52,0,0
CASH_OUT,229671.7,C23799354,790115.06,560443.36,C712529911,258730.79,488402.49,0,0
CASH_OUT,425925.89,C784322340,187804.0,0.0,C1496451717,0.0,425925.89,0,0
CASH_IN,77984.06,C2097267872,11328.0,89312.06,C2101932307,138870.97,60886.91,0,0
CASH_OUT,7487.66,C1364411520,0.0,0.0,C1903185619,330502.23,337989.9,0,0
CASH_OUT,11519.54,C1495225094,0.0,0.0,C1967667895,462383.41,473902.96,0,0
CASH_OUT,156738.21,C1243126963,19966.0,0.0,C497016765,0.0,156738.21,0,0
CASH_IN,167820.54,C1828127460,6196796.03,6364616.58,C809769702,2176468.66,2008648.11,0,0
PAYMENT,13673.36,C1431734117,609117.85,595444.49,M422725910,0.0,0.0,0,0
CASH_OUT,118951.17,C265007486,0.0,0.0,C1684975696,6326386.73,6029983.25,0,0
CASH_OUT,255392.01,C259311295,10068.0,0.0,C525141182,39131.44,160321.09,0,0
CASH_IN,210838.07,C21227332,6920496.68,7131334.75,C771722688,309605.52,98767.45,0,0
PAYMENT,15157.03,C1082851912,294847.7,279690.67,M1019823460,0.0,0.0,0,0
PAYMENT,4815.25,C1302488690,0.0,0.0,M53463587,0.0,0.0,0,0
CASH_IN,263395.04,C1712139212,275260.0,538655.04,C660558876,0.0,0.0,0,0
PAYMENT,33446.19,C2093672818,496939.74,463493.56,M104741534,0.0,0.0,0,0
CASH_IN,126481.46,C2042663724,7220499.99,7346981.45,C1584136489,219696.48,93215.02,0,0
CASH_IN,215417.44,C200305253,3909160.62,4124578.07,C145724500,1914169.5,1698752.06,0,0
CASH_IN,9564.15,C1862610607,806130.73,815694.88,C1504936909,2932953.79,2923389.64,0,0
CASH_OUT,137566.55,C564331681,0.0,0.0,C2120267875,611237.38,748803.93,0,0
TRANSFER,172161.08,C1426994425,0.0,0.0,C1284973710,428938.33,601099.41,0,0
CASH_OUT,175805.05,C1093737139,50560.0,0.0,C687844507,23409.5,199214.55,0,0
CASH_OUT,292646.03,C2053563420,0.0,0.0,C1790308414,856288.83,1148934.86,0,0
CASH_IN,159242.15,C649095147,10653638.23,10812880.38,C942806054,1488011.41,1328769.26,0,0
TRANSFER,341841.85,C1198193455,0.0,0.0,C842642744,1388942.43,1730784.29,0,0
PAYMENT,3972.02,C240709304,21180.0,17207.98,M1087968364,0.0,0.0,0,0
PAYMENT,15235.19,C648236189,0.0,0.0,M1420659404,0.0,0.0,0,0
CASH_OUT,107432.78,C885535655,49398.98,0.0,C770199044,210171.94,317604.72,0,0
CASH_OUT,138729.92,C1461209420,216919.42,78189.5,C641009714,0.0,138729.92,0,0
CASH_OUT,693147.2,C106510250,1801.0,0.0,C1245217984,683836.33,1376983.54,0,0
CASH_OUT,30105.76,C2121590433,32213.0,2107.24,C1494190292,7265754.48,7295860.24,0,0
CASH_OUT,3410.69,C1559107659,50256.0,46845.31,C602943014,162237.28,165647.97,0,0
CASH_OUT,46012.85,C2098630741,0.0,0.0,C922062853,3746685.52,3792698.36,0,0
PAYMENT,16687.73,C1897762496,0.0,0.0,M999063537,0.0,0.0,0,0
PAYMENT,5149.35,C2127165187,7444.0,2294.65,M1187358916,0.0,0.0,0,0
CASH_OUT,103140.31,C1520385286,0.0,0.0,C1861767023,1821791.45,1924931.77,0,0
CASH_OUT,162252.74,C1189284914,59435.0,0.0,C917347644,404791.7,567044.44,0,0
CASH_IN,220072.22,C139193297,918009.86,1138082.08,C228854360,409786.43,189714.21,0,0
CASH_IN,14792.69,C398098978,114173.0,128965.69,C87891787,88803.3,74010.6,0,0
PAYMENT,8576.17,C326388709,244.0,0.0,M1033211206,0.0,0.0,0,0
TRANSFER,2769324.96,C457295605,0.0,0.0,C681396896,14576134.54,17345459.5,0,0
PAYMENT,28516.62,C23367626,0.0,0.0,M633702203,0.0,0.0,0,0
CASH_OUT,125293.32,C1506015510,282.0,0.0,C1811165304,295800.94,421094.26,0,0
CASH_OUT,164000.06,C142196417,5009.0,0.0,C2102629783,197362.61,361362.67,0,0
CASH_OUT,145886.02,C1172899731,0.0,0.0,C1604494503,586445.41,732331.44,0,0
PAYMENT,10418.14,C1038019227,0.0,0.0,M600951625,0.0,0.0,0,0
PAYMENT,37577.12,C1048376594,101429.0,63851.88,M232508843,0.0,0.0,0,0
CASH_IN,360850.9,C331226684,45544.0,406394.9,C743253391,442932.59,82081.69,0,0
PAYMENT,26087.45,C236657262,0.0,0.0,M1343898497,0.0,0.0,0,0
PAYMENT,5555.62,C1015329799,32439.59,26883.97,M498637378,0.0,0.0,0,0
PAYMENT,6581.4,C156041715,0.0,0.0,M516455874,0.0,0.0,0,0
PAYMENT,4807.24,C654226752,0.0,0.0,M247648545,0.0,0.0,0,0
PAYMENT,2158.16,C838782224,14781.0,12622.84,M1830501695,0.0,0.0,0,0
CASH_OUT,139225.17,C1990085476,1480.0,0.0,C152354578,0.0,139225.17,0,0
CASH_OUT,41534.42,C1093643440,62466.0,20931.58,C1588416140,98255.13,139789.55,0,0
CASH_IN,42711.87,C195260576,11082.0,53793.87,C499296702,85970.35,43258.48,0,0
CASH_OUT,51659.16,C1506427951,314196.0,262536.84,C132865788,3564760.14,3616419.31,0,0
PAYMENT,11692.46,C1279578720,0.0,0.0,M580172729,0.0,0.0,0,0
PAYMENT,18891.92,C1778914982,586629.18,567737.26,M1626347860,0.0,0.0,0,0
CASH_IN,252949.29,C1237009987,15024857.87,15277807.16,C2141459588,440986.44,188037.15,0,0
CASH_OUT,193178.57,C1488541744,914358.0,721179.43,C1046379400,0.0,227049.15,0,0
CASH_OUT,177349.9,C1140630527,0.0,0.0,C952501202,205478.52,382828.43,0,0
CASH_IN,194444.93,C722583380,3162961.32,3357406.26,C324785306,664880.74,470435.81,0,0
CASH_OUT,431178.23,C2076710158,5162.0,0.0,C547012723,0.0,431178.23,0,0
CASH_OUT,98102.49,C808490134,0.0,0.0,C1603856003,1131708.47,1229810.97,0,0
CASH_OUT,478468.66,C1548215642,0.0,0.0,C1020886016,1569169.16,2047637.82,0,0
PAYMENT,7854.82,C1390813015,3096.06,0.0,M538357495,0.0,0.0,0,0
PAYMENT,17087.04,C190357634,40364.0,23276.96,M1502589597,0.0,0.0,0,0
CASH_OUT,338064.73,C1084995869,0.0,0.0,C742014624,2610335.8,2948400.54,0,0
CASH_OUT,161096.48,C134286138,0.0,0.0,C2107500021,457311.36,618407.84,0,0
CASH_OUT,27763.68,C650917111,953.0,0.0,C151404684,115257.5,143021.19,0,0
PAYMENT,2934.19,C1676396908,1310.0,0.0,M1177474133,0.0,0.0,0,0
CASH_IN,76272.57,C1505470592,10744.0,87016.57,C1926565171,67144.58,0.0,0,0
CASH_OUT,62744.65,C107871584,0.0,0.0,C355537328,2835627.73,2898372.38,0,0
CASH_OUT,230026.48,C1332981269,104628.0,0.0,C1804526007,222355.58,452382.07,0,0
PAYMENT,35933.37,C102163531,793912.0,757978.63,M418230226,0.0,0.0,0,0
TRANSFER,918087.96,C480126375,918087.96,0.0,C1995515228,0.0,0.0,1,0
DEBIT,1585.49,C1866237900,75244.0,73658.51,C1486708303,1503203.19,1504788.68,0,0
CASH_IN,55463.02,C457115553,885342.73,940805.75,C861935815,797809.56,742346.55,0,0
CASH_IN,207326.59,C11718831,10452.0,217778.59,C377091983,689946.21,482619.61,0,0
CASH_IN,122599.18,C1199173577,6158796.03,6281395.21,C600814847,1965243.58,1842644.4,0,0
TRANSFER,158399.27,C1841438415,0.0,0.0,C7406165,278607.58,645306.56,0,0
TRANSFER,98018.04,C1171826495,0.0,0.0,C493261161,3320684.43,3418702.47,0,0
CASH_OUT,172587.03,C717149333,0.0,0.0,C422990138,4054426.34,4227013.37,0,0
CASH_IN,195447.21,C465625654,1927874.65,2123321.86,C893420869,1933448.24,1738001.04,0,0
TRANSFER,700349.46,C619539117,178.0,0.0,C219345493,0.0,700349.46,0,0
TRANSFER,307286.32,C1606343351,97799.9,0.0,C300620164,660070.73,967357.05,0,0
PAYMENT,3213.04,C1357343931,2373.51,0.0,M1608519979,0.0,0.0,0,0
CASH_OUT,190569.3,C1120570496,123638.0,0.0,C943371240,0.0,190569.3,0,0
CASH_OUT,43925.85,C1529480902,7952.0,0.0,C162400148,4130743.63,4174669.49,0,0
CASH_OUT,489905.57,C1235833867,0.0,0.0,C869755614,1101597.51,1745980.11,0,0
CASH_OUT,218714.13,C355611732,31251.0,0.0,C1095933496,0.0,218714.13,0,0
PAYMENT,19150.92,C353591461,19284.0,133.08,M1232540214,0.0,0.0,0,0
CASH_OUT,15956.83,C661806549,0.0,0.0,C1870573783,32405.33,48362.16,0,0
DEBIT,4771.87,C2092109454,117144.0,112372.13,C1317399593,491285.0,496056.86,0,0
PAYMENT,7094.26,C235348753,0.0,0.0,M81955281,0.0,0.0,0,0
PAYMENT,20071.69,C2114656470,12316.0,0.0,M1697163692,0.0,0.0,0,0
CASH_OUT,401907.59,C792230602,182333.28,0.0,C1274090641,265451.66,667359.25,0,0
PAYMENT,15370.06,C543347839,46543.0,31172.94,M1740105043,0.0,0.0,0,0
TRANSFER,103792.42,C1690730931,0.0,0.0,C400731633,499142.28,602934.7,0,0
PAYMENT,27106.98,C1412196776,0.0,0.0,M474548910,0.0,0.0,0,0
CASH_OUT,121573.41,C1837120588,2076.0,0.0,C1610667096,759327.43,880900.85,0,0
CASH_OUT,41810.45,C1460591823,0.0,0.0,C1975056515,1468236.13,1510046.57,0,0
CASH_OUT,86585.55,C429753361,50796.0,0.0,C874188730,0.0,86585.55,0,0
CASH_OUT,216269.48,C173769865,30857.0,0.0,C784155666,168147.33,384416.8,0,0
CASH_IN,2521.56,C1487739570,8835547.93,8838069.49,C1464711204,110347.08,107825.52,0,0
CASH_IN,117365.93,C1514145122,35440.0,152805.93,C1308504057,5137270.93,5019905.0,0,0
TRANSFER,994527.9,C1594678030,0.0,0.0,C1620394081,2840304.75,3834832.65,0,0
PAYMENT,15148.28,C349481028,89546.59,74398.32,M1002700175,0.0,0.0,0,0
CASH_OUT,30746.75,C474533904,0.0,0.0,C35656683,105159.94,48058.23,0,0
PAYMENT,6685.17,C1539084872,218680.93,211995.76,M771249277,0.0,0.0,0,0
CASH_IN,696003.94,C2093611948,20212.0,716215.94,C1502188223,0.0,0.0,0,0
CASH_IN,254122.3,C1863030861,328.0,254450.3,C2041586859,2276410.3,2022288.0,0,0
CASH_OUT,44827.57,C654716279,0.0,0.0,C293348398,4820152.59,4864980.16,0,0
CASH_IN,46186.33,C1564606491,40698.0,86884.33,C1955211596,0.0,0.0,0,0
PAYMENT,5777.35,C1788218028,467.0,0.0,M1083243741,0.0,0.0,0,0
TRANSFER,587944.83,C1595069469,0.0,0.0,C2072865894,12521458.23,13109403.06,0,0
PAYMENT,6902.72,C1593842777,385944.35,379041.63,M464861403,0.0,0.0,0,0
CASH_IN,41353.57,C873511093,8433367.76,8474721.33,C1366198415,474396.85,433043.28,0,0
CASH_OUT,305172.54,C506932602,0.0,0.0,C1744144728,3312889.84,3618062.38,0,0
CASH_OUT,153031.32,C1429869739,0.0,0.0,C979818878,247539.22,400570.54,0,0
PAYMENT,6768.27,C366205772,446946.48,440178.22,M1027040405,0.0,0.0,0,0
PAYMENT,10081.64,C1280369974,0.0,0.0,M2108253706,0.0,0.0,0,0
CASH_IN,52181.61,C200304281,7049507.53,7101689.14,C694033784,7698170.56,7645988.96,0,0
CASH_OUT,47019.8,C1364407192,0.0,0.0,C382317311,661307.06,708326.86,0,0
PAYMENT,9168.67,C1514216907,30097.0,20928.33,M1755755220,0.0,0.0,0,0
TRANSFER,1788440.58,C983876011,0.0,0.0,C1677196884,2524182.4,4312622.98,0,0
CASH_OUT,106626.5,C622738933,0.0,0.0,C1991642620,1096489.36,1203115.87,0,0
PAYMENT,14529.75,C574726708,56297.0,41767.25,M734754204,0.0,0.0,0,0
CASH_OUT,252662.53,C1550842628,101819.0,0.0,C1173267981,0.0,15739.52,0,0
PAYMENT,23333.14,C1848349651,0.0,0.0,M1204740786,0.0,0.0,0,0
TRANSFER,30833.74,C1681714324,94341.05,63507.31,C593923231,126646.92,157480.66,0,0
CASH_IN,216114.98,C390545668,3409909.81,3626024.79,C496673497,587618.22,371503.25,0,0
CASH_OUT,254131.22,C1092934741,0.0,0.0,C972097091,1762541.65,2016672.87,0,0
PAYMENT,10340.2,C1290600369,0.0,0.0,M1916292528,0.0,0.0,0,0
CASH_OUT,254193.07,C1536955094,0.0,0.0,C337075968,720758.07,974951.14,0,0
CASH_OUT,119581.82,C501867824,0.0,0.0,C1817081365,261841.84,381423.66,0,0
CASH_IN,345600.95,C1956066781,31119.0,376719.95,C1602168591,245210.78,0.0,0,0
CASH_IN,26298.28,C454295085,1541286.47,1567584.76,C1187898593,318345.58,292047.29,0,0
CASH_IN,137936.35,C891088198,4936.0,142872.35,C1476512473,2495102.07,2357165.72,0,0
PAYMENT,33175.57,C566188154,1024.97,0.0,M1686695835,0.0,0.0,0,0
PAYMENT,11704.93,C199964726,19674.0,7969.07,M222271969,0.0,0.0,0,0
TRANSFER,317641.16,C674426198,0.0,0.0,C1746281994,2718378.14,3036019.29,0,0
CASH_IN,261642.02,C569186664,10876.0,272518.02,C364894548,273218.08,11576.06,0,0
TRANSFER,650375.3,C1181950581,119447.0,0.0,C1421814764,0.0,650375.3,0,0
CASH_IN,305158.58,C866170981,2826.0,307984.58,C1325763647,0.0,0.0,0,0
PAYMENT,17225.38,C2095738407,69367.0,52141.62,M1147611966,0.0,0.0,0,0
CASH_OUT,16958.28,C32195750,106644.0,89685.72,C849975448,147498.37,164456.65,0,0
PAYMENT,3729.14,C863716078,0.0,0.0,M418368723,0.0,0.0,0,0
CASH_OUT,169681.99,C677575362,44462.0,0.0,C2014757906,5822.68,175504.66,0,0
PAYMENT,9351.69,C1833816098,22096.0,12744.31,M747842717,0.0,0.0,0,0
