Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
6485,pablo cruise,can't you hear the music?,1977,pop,leave youre leave set friend change life good go door hear music play anymore hear music beleiving believe word youd ytou turn head amaze different ways close change mind hear music play hear music play time whoa hear music anymore like hear music anymore leave leave memories gonna change mind remember realize come good life door hear music play hear music play like whoa hear music anymore,67,0.000848896,0.000848896,0.1535047452705089,0.000848897,0.033239334,0.000848896,0.000848896,0.2999862017054801,0.000848896,0.4418045632228589,0.000848896,0.000848896,0.000848896,0.000848896,0.043443457,music,0.6142857142857143
40187,muddy waters,she moves me,1957,blues,move pocket money little help drink dumbbell tell square kind woman crazy dumb funeral dead jump look deaf dumb say speak shake finger blind face blind,26,0.002506266,0.3237594454974476,0.002506266,0.002506266,0.002506266,0.1827819114366982,0.002506266,0.002506266,0.002506266,0.002506266,0.2848035954680268,0.002506266,0.054826176,0.002506266,0.002506266,violence,0.9
79258,snow patrol,just say yes,2013,rock,run ways want stay okay pretend tell today hand hand hand hand hand hold test trick mind simple know know like live path clear sake dear sake dear sake dear sake dear sake dear hold test trick mind bridge feel heart beat shirt want want want want want want hold test trick mind chorusoutro cause ache know touch warm skin breathe,61,0.001119821,0.041971652,0.1219316573712853,0.057734155,0.001119821,0.001119821,0.3607082523329042,0.1165099263862333,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,romantic,0.1
60468,bent,beautiful otherness,2003,jazz,beautiful otherness lose loveliness beautiful otherness beautiful otherness rodderless give foreverness beautiful otherness yeah yeah yeah beautiful otherness beautiful otherness beautiful otherness kind hearts coronets safe warm caress beautiful otherness yeah yeah yeah beautiful otherness yeah right right right right right beautiful beautiful otherness beautiful beautiful otherness beautiful otherness otherness beautiful otherness beautiful otherness right right right right right beautiful otherness right right right right right,66,0.001144165,0.001144165,0.001144165,0.3116396742057127,0.1778831864881397,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.001144165,0.070870611,0.001144165,night/time,0.2428571428571428
57873,brick,right back,1981,jazz,bitch know fuck bout little paper cause know cash cash cash hand cash deck rack stash ajax ridin smoke kush pound like ride sound droptop grind like snail close earth wave gotta surf holler scar church dunk club throw rack trap right want bricks right pull trap house come rid domestic trunk rid foreign trunk thousand cash roll blunt stand blow kush dress grand dance grand tat jump corner smoke clit wait right club throwin money rack fuck bout little paper know bitch know fuck bout little paper cause know yeah know want buy bitch walk bitch rack tell come paper yeah bitch like glacier baby momma date fuck fuck date like elevator gucci mane tity college decatur haters start buick lesabre end ferrari tell meet vegas acres neighbor niggas want money table,133,0.023471479,0.000598086,0.000598086,0.000598086,0.026722842,0.036482004,0.000598086,0.000598086,0.6591266674919284,0.000598086,0.1335354455436719,0.078648188,0.000598086,0.000598086,0.000598086,obscene,0.5571428571428572
59937,keith jarrett,don't ever leave me,1999,jazz,create wasn easy wonder live right complete leave belong right near away wrong dependent need comfort leave cause dependent need comfort leave cause leave,24,0.002770083,0.002770083,0.085196585,0.08791423,0.089061397,0.002770083,0.002770083,0.3875968564896475,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.3114497662634838,0.002770083,sadness,0.3
61423,ancient astronauts,classic,2009,jazz,ancient wisdom miscellaneous raven reflection ancient northland ride nocturnal eternal winterland silvermoon shin bright naked cold tree descend blackest wolves howl dead night land freeze grind eye distance black shadow dance dance glow eye obscure ones embrace soul theirs mightiest creatures wing grim chill palace nocturnal warlock forever kings enthrone supreme land horizon soul black land black enter palace freeze moon snow fall eternally enter deepest sleep twilight awake break return coffin blackest twilight awake,75,0.001422475,0.3257231935223351,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.4882654072857592,0.092617997,0.001422475,0.001422475,violence,0.1571428571428571
40315,jimmy reed,go on to school,1958,blues,little girl school little girl fool baby fool readin writin workin rithmetic know teacher bout sick baby fool mornin school know standin head class kid like tryin feel baby fool mornin ways school,33,0.1250180147919386,0.001949318,0.001949318,0.001949318,0.001949318,0.1498296241980899,0.001949318,0.1852123200768757,0.3789868793298311,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,obscene,0.8857142857142857
57361,larry carlton,don't give it up,1978,jazz,money money beat bikini chill kitchen flip homies jelly fish krabs drip poop dealer cause go sewers hat train guess goofy come home feel little lonely light tell like collect girlfriend pull smell like krusty krab hang call senpai porno freak hentai hear single give tumor homies say weenie junior bikini chill kitchen flip homies jelly fish krabs drip poop dealer cause go sewers hat train guess goofy bikini chill kitchen flip homies jelly fish krabs drip poop dealer cause go sewers hat train guess goofy double triple bossy deluxe raft animalstyle haha firmly grasp jellyfish hunt bitch stick bikini cheek hear like goths chain poser bitch okay bitch outta sight boat mobile hit bold bitch pull shit side motherfuckers best shit shit blow like drive rock bitch fuck truck live like bitch bluff bikini chill kitchen flip homies jelly fish krabs drip poop dealer cause go sewers hat train guess goofy bikini chill kitchen flip homies jelly fish krabs drip okay poop dealer cause go sewers hat train guess goofy beat,172,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.000666223,0.5685370639447703,0.058256279,0.152634397,0.000666223,0.000666223,0.000666223,0.061069224,obscene,0.6
58792,tommy dorsey,alone,1990,jazz,romance night mean wait feel night share kiss care come promise heart mean,13,0.068135259,0.003759399,0.003759399,0.1958634467190271,0.003759398,0.003759399,0.4362107805290285,0.1786929058867228,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.068466028,romantic,0.4285714285714285
43391,aretha franklin,spanish harlem,1972,blues,lalala lalala black spanish harlem black spanish harlem special see come moon star gleam grow street right concrete soft sweet dreamy spanish harlem black spanish harlem eye black coal look soul start loose control gonna parararardon yeah go pick watch grow garden spanish harlem black spanish harlem eye black coal look soul start lose control wanna pararardon go pick watch grow garden lalala lalala lalala lalala lalala lalala lalala,69,0.00131579,0.3279846471580747,0.00131579,0.00131579,0.030316669,0.001315789,0.033055193,0.00131579,0.00131579,0.00131579,0.2484316534979072,0.2293921297376643,0.001315789,0.00131579,0.00131579,violence,0.6857142857142857
45936,the fall,the man whose head expanded,1983,blues,head expand head expand corrupt sociological memory corrupt sociological memory carrier money head expand sound like hick sound like hick head expand soap opera writer follow jewel prime time head expand turn bloody blimey space invader head expand explain scriptwriter follow convince coincidence lager poison matter small consequence little incidence face post jolly grapes steal jewel mouth actor fool convince sound like hick sound like load head expand head expand want appear illiterate crack crack want appear illiterate crack crack crack crack head expand come heraldry prerogative pulmanesque explain head diminish head diminish sound like head try unravel tell,99,0.001012146,0.666638741,0.001012146,0.001012146,0.001012146,0.021463427,0.001012146,0.066534119,0.044590264,0.001012146,0.001012146,0.001012146,0.001012146,0.080455139,0.001012146,violence,0.5285714285714286
33905,dixie chicks,i believe in love,2002,country,promise lock away deep inside tell heart swear compromise like tonight settle kind fade morning light silence star face finally hear voice softly choice today answer world truth wait believe believe real strong live believe believe believe believe real strong live believe believe,43,0.001283697,0.1329854324422477,0.5012609414078695,0.036401938,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.054557413,0.001283697,0.1578244742348759,0.100281739,world/life,0.2571428571428571
57436,jean carn,don't let it go to your head,1978,jazz,know feel head head know live oohwee head head advantage treat good treat fair treat fine give oohwee head head cause play game shame break heart break heart cause play game shame break heart break heart know feel oohwee head head know live oohwee head head head mmmmmmmmmmmm head break heart oohwee uhhuh head head head head head head mmmhmmmmmhmm head head head head oohno head head,67,0.000907441,0.4974775570846506,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.1399597796624827,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.2579617832934344,0.042705687,violence,0.6
79905,for king & country,priceless,2015,rock,mirror mirror mirror wall tell lie point flaw hard hear tell dear know believe late wide awake dare forget pain brave safe dress white wrong right bloom sight priceless irreplaceable unmistakeable incomparable darling beautiful priceless lyric commercial,37,0.001814882,0.4215914451482254,0.001814882,0.069825347,0.001814882,0.001814882,0.074779639,0.2571270583447789,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,violence,0.071428571
42466,b.b. king,paying the cost to be the boss,1968,blues,like want listen talk think outta baby wanna crazy baby gotta outta mind long payin bill woman payin cost boss drink want play little poker long take care long workin baby payin bill want mouth suppose live crazy woman gotta outta mind long foot bill payin cost boss like ashamed like woman usin tell gonna money want backtalk cause like doin pick things walk gotta crazy baby outta mind long payin bill woman payin cost boss,76,0.092167994,0.00093985,0.015102463,0.141117359,0.00093985,0.024427338,0.073208124,0.1022167795035451,0.3214209157782431,0.00093985,0.046781754,0.00093985,0.00093985,0.00093985,0.00093985,obscene,0.7428571428571429
40250,chuck berry,drifting heart,1957,blues,heart drift start lift fight down despite free sorrow wonder fall night wonder lonely come home tomorrow past change feel forgive lonely hours hard unfair pay renew romance time know stay time know stay,34,0.001697793,0.001697793,0.249146673,0.1855070153722309,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.041164784,0.001697793,0.061201416,0.042914765,0.3979940389220895,0.001697793,sadness,0.9
70014,popcaan,deserve it all,2018,reggae,smoke drink tell bout chain bling badmind ring true hit sing care life live deserve life live unuh hear youth go fridge heap thank haffi care life live benz beamer want house unuh hear youth go fridge heap thank haffi bother food heap days haffi bwoy walk road fight enuh hungry days daddy know life rough slow tear enuh time bring care life live deserve life live unuh hear youth go fridge heap thank haffi care life live benz beamer want house unuh hear youth go fridge heap thank haffi rihanna right life lovely heap money play rugby skull unruly bullet anybody champagne bus cork right know grandmother laugh gate like bus regular teacher class care life live deserve life live unuh hear youth go fridge heap thank haffi care life live benz beamer want house unuh hear youth go fridge heap thank haffi,144,0.000649773,0.000649773,0.457722313,0.000649773,0.000649773,0.000649773,0.000649773,0.074769763,0.0420279,0.1419197983284967,0.1633202255508788,0.000649773,0.025899204,0.000649773,0.035068136,world/life,0.028571429
5009,paul simon,armistice day,1972,pop,armistice philharmonic play songs sing shuffle tune hang long draw blow excuse need friend like easy chair want weary wail come congressman avoid weary wait congresswoman tell congressman wait long time wait,32,0.002506266,0.002506266,0.002506266,0.3527953024755536,0.002506266,0.002506266,0.002506266,0.2455477506102955,0.002506266,0.3216114753484911,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,night/time,0.6857142857142857
7771,carole king,dancin' with tears in my eyes,1980,pop,kind stay home feel night circulate think forget night easy think dance mind dancin tear eye dancin tear eye dancin hurt soul control emotions say goodbyes know time dancin tear eye dancin tear eye dancin tear eye dancin tear eye happen look body keep move beat spirit misery strobe light flash look place different picture look face dancin tear eye dancin tear eye dancin hurt soul control emotions say goodbyes know know know time dancin tear eye dancin tear eye dancin tear eye dancin tear eye,86,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.1847341083091926,0.000785546,0.01633999,0.000785546,0.2104053227353686,0.000785546,0.498696535,0.000785546,sadness,0.5714285714285714
12870,goldfinger,here in your bedroom,1996,pop,bedroom turn head feel wonder think know think better head tomorrow feel tomorrow change feel feel feel bedroom turn head feel wonder think know think better head tomorrow feel tomorrow change feel feel feel bedroom feel safe outside tell change feel high wonder think feel know tell tomorrow feel tomorrow change feel feel feel feel feel,56,0.000974659,0.079982352,0.22917083,0.000974659,0.000974659,0.000974659,0.000974659,0.2991610954404013,0.000974659,0.000974659,0.000974659,0.027254453,0.000974659,0.000974659,0.3507860454399636,feelings,0.3428571428571428
80030,die antwoord,banana brain,2016,rock,banana brain apple stay tonight cause have best time life banana brain apple stay tonight cause have best time life ninji baby girl fine fine blow mind look coochie juicy tushy gushy boobie boobie bounce like looney tune booty boom juice gush coochie cute like pikachu sweet like whistle sneak lonely heart like peekaboo time think eye wanna sing lullabies little butterfly banana brain apple stay tonight cause have best time life banana brain apple stay tonight lyric commercial,79,0.021794365,0.070420385,0.1178619867595217,0.3728466833164675,0.001031992,0.020619598,0.001031992,0.001031992,0.001031992,0.079142063,0.001031992,0.001031992,0.001031992,0.033863562,0.001031992,night/time,0.057142857
81955,jt money,who dat,2017,hip hop,yeah money throw throw money nutty tryin crew yeah brand nigga tryin hang clique flossin like come clique bang clique ride cause playa know nigga tell hang squad bind scar sucker boys mouth real niggaz round blow tree fuck dickride niggaz police aaaahiight aiyyayayayayaya aiyya nigga aiyyayayayayaya yeah tryin crew tryin aiyyayayayayaya aiyyaya aiyyayayayayaya yayayayaya tryin crew tryin girls deep represent sole lyric commercial,64,0.001349528,0.001349528,0.001349528,0.001349528,0.080965102,0.001349528,0.001349528,0.001349528,0.645227755,0.001349528,0.1609466506024169,0.001349528,0.001349528,0.001349528,0.001349528,obscene,0.042857143
42020,otis redding,she put the hurt on me,1966,blues,hurt hurt hurt baby sock hurt hurt hurt children hurt baby sock hurt minute gotta tell minutes think minutes talk minutes hour yeah hurt hurt hurt baby hurt minute gotta tell minutes think minutes talk minutes couldn hour knock floor hurt hurt children hurt sock hurt hurt baby thing hurt baby roll,52,0.1431344305761039,0.001196172,0.001196172,0.001196172,0.048891373,0.001196172,0.001196172,0.339046212,0.001196172,0.001196172,0.001196172,0.001196172,0.046852191,0.3389686887239909,0.001196172,sadness,0.7714285714285715
66193,barrington levy,black roses,1998,reggae,garden yeah black black roses garden care water care water travelin world yeah see black garden garden special yeah black black roses garden yeah black black roses garden black black roses garden black black roses garden care water earth cool yeah cause special garden black black roses gaaaaaaaarden black black roses garden black black roses garden black black roses garden sure sure water water best cause garden special like black roses garden black black roses water garden nice special special garden black black roses garden sure sure sure stay good care roses cause cause special garden garden special black black roses bloom garden,103,0.000785546,0.4298343133589224,0.000785546,0.000785546,0.081402815,0.000785546,0.000785546,0.1956449828965587,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.018497855,violence,0.3142857142857143
18463,pitbull,time of our lives,2014,pop,know rent late week work club good time time oooh want time life baby time life worldwide neyo good time ballin tell bartender line shots cause loose tonight liar burn spot look like mariah take shoot tell drop drop drop drop like dirty talk dirty dance freaky girl freaky rebound break like rodman ready deck tell wanna ride say church bless know rent late week work club good time time oooh want time life baby time life tonight lose mind better cause gonna party night like mami know drill shake ahead baby know biggest booty spot wanna thing drop know like squirrel look talk bout luck talk bout talk bout loose forget bill month night night night turn know rent late week work club good time time oooh want time life baby time life everybody goin everybody goin say everybody goin everybody goin roll pour drink throw tonight say everybody goin everybody goin say everybody goin everybody goin roll pour drink throw tonight yeah everybody go tough time believe grind great remember dali know rent late week work club good time time oooh want time life baby time life,189,0.038145494,0.000324886,0.077583629,0.2031160550170981,0.040497358,0.025629925,0.000324886,0.05053637,0.3965691567014621,0.000324886,0.059810572,0.009553715,0.000324886,0.000324886,0.03256995,obscene,0.085714286
37308,alan jackson,he lives,2013,country,serve rise saviour world today know live hand hear voice cheer time need near live live live today walk talk life narrow live live salvation impart know live live heart world love care heart grow weary despair know lead thro blast appear come rejoice rejoice lift voice sing eternal hallelujahs seek help love good kind,55,0.00131579,0.00131579,0.4925240679230414,0.00131579,0.00131579,0.00131579,0.1273456239468429,0.1285133327785979,0.001315789,0.1029499955305292,0.00131579,0.065665132,0.00131579,0.040358853,0.026853521,world/life,0.1
48238,cab calloway,tarzan of harlem,1994,blues,harlem rage blow gage newtype menace blow coffee trademark fill harlemites alarm mean harm load jungle charm tree listen shout wooooooah harlem harlem gals small answer wooooooah harlem harlem instead swing tree swing savoy romance chickadees floyfloyfloy miss kill kiss nights hear roar break door wooooooah miss kill kiss harlem,50,0.002024292,0.4090078768116343,0.002024292,0.002024292,0.002024292,0.002024292,0.1591525187671855,0.002024292,0.002024292,0.344968913,0.002024292,0.002024292,0.002024292,0.002024292,0.056506318,violence,0.3714285714285714
79514,broken bells,holding on for life,2014,rock,girl seat rest weary bone secret safe hand tell bout years hour maybe help understand callin home lovely lonely hold life hold life hold hold life hold life hold light cigarette burn cold wait street try look young miserable gotta kick latin quarter sit lovely lonely hold life hold life hold hold life hold life hold belong time yeah know hide hold life hold life hold hold life hold life hold,71,0.000797448,0.000797448,0.3253172646975565,0.000797448,0.017489305,0.000797448,0.3872936348120883,0.067916092,0.000797448,0.000797448,0.1126993704760747,0.039853818,0.000797448,0.000797448,0.000797448,romantic,0.085714286
21251,marty robbins,looking back,1962,country,lookin life cause strife know know mistake lookin deeds sign wise heed mistake overflowin give nothin return begin tell lesson learn lookin slate turnin hate know know mistake overflowin give nothin return begin tell lesson learn lookin slate turnin hate know know mistake,43,0.001644737,0.001644737,0.3046365396939428,0.001644737,0.001644737,0.001644737,0.001644737,0.4134266306231086,0.2556210398004508,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,world/life,0.8285714285714286
138,a. m. rajah,gopiparivrito,1954,pop,deal pharmaceuticals sell pills yesterday sister call tell kill respectable doctor hill shoot heart feel thing poor deal pharmaceuticals sell expensive drug give money hell think medicine prescription fill come goodbye sorry die come finish pay come finish pay come finish pay come finish pay deal pharmaceuticals sell pills yesterday sister call tell kill medicine prescription fill come goodbye sorry die come finish pay come finish pay come finish pay come finish pay,73,0.1670886179902593,0.219531207,0.067068311,0.000993049,0.000993049,0.065333417,0.064396613,0.075847965,0.3288172849785105,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,obscene,0.9428571428571428
69148,protoje,who can you call,2014,reggae,tell tell tell yeah tell tell tell piece silver say value woulda blood like coat coulda like speak spite note pattern develop morality secondary money greed jealousy fell say wonder brothers head hear money make friends money make foes money cause dough end bank close tell tell tell tell tell tell see empires fall wither dust money world lift brilliant ornament crumble rust disregard trust hell know rush feel power hand band shoulder band money come change ones wise know stop get older admit catch game legends naturally roll round city miss jamaica earth platter know matter cause money make friends money make foes money cause dough end bank close tell tell tell tell tell tell think breath sit think bout money house live cars drive bill pay focus energy spend life work act like money hearse leave family friends fight search snake come like deserve like reserve tell money make friends money make foes money cause dough end bank close tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell tell,179,0.000381388,0.077363288,0.039690276,0.000381388,0.007872511,0.000381388,0.000381388,0.4907492212579504,0.305244851,0.000381388,0.043713252,0.030789941,0.000381388,0.000381388,0.000381388,obscene,0.085714286
17617,kelly clarkson,catch my breath,2012,pop,wanna leave distance friend catch breath lie spend life rid wave play acrobat shadowbox half learn react spend time catch breath let turn cheek sake know life tell suppose right catch breath hold time catch breath simple addict heavy heart weightless cloud make time ones count spend rest time laugh hard windows leave footprints keep karma come spend rest life catch breath let turn cheek sake know life tell suppose right catch breath hold time catch breath simple help beauty catch breath let turn cheek sake know life tell suppose right catch breath let turn cheek sake know life tell suppose right catch breath catch breath hold time catch breath simple simple catch breath let turn cheek sake know life tell suppose right catch breath catch breath hold time catch breath catch breath catch breath simple,136,0.00044603,0.00044603,0.2608621042197657,0.08585515,0.00044603,0.00044603,0.00044603,0.1893452448521514,0.00044603,0.00044603,0.00044603,0.00044603,0.00044603,0.3669970463861422,0.00044603,sadness,0.1142857142857142
20946,hank thompson,breakin' the rules,1960,country,breakin rule time kiss darling wear breakin rule kind game play reckless take chance like call pair fool wrong want darling guess breakin rule,24,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.1758411414869244,0.2837952319893999,0.3776945711322917,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,obscene,0.8571428571428571
28634,john williamson,mallee boy,1986,country,rip burrow bulloak eradicate rabbit skill bear mallee hard kill selfrespecting farmer let rodent wheat shoot skin dress spread mixo beat mind mallee little dog howl morning train cocky make live inch rain woman provide rare complain smell soil gold cause grow sweetest lamb market sell mind mallee mind mallee lose duck open slickers bring shotguns away shoot life shag swan bloke grow stocky mallee bull come tractor pull paddocks clean seed silos mind mallee rip burrow bulloak eradicate rabbit skill bear mallee hard kill rare quandong tree grandma brothers like mallee fowl hardly mind mallee mind mallee mind mallee,100,0.001169591,0.3979345132235122,0.078461587,0.1601832025916321,0.001169591,0.090675863,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.1067424712544201,0.025318914,0.001169591,violence,0.4857142857142857
69467,audiodub,the city,2015,reggae,mind bitter miss city break mend offend comfort violent halve double frequently trouble thing mind mind angry fitter believe miss city soaken dry time clean line homely distant lonely miss feel reveal feel thing mind mind,36,0.002392345,0.002392345,0.049471264,0.3417380272774033,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.1682759278679369,0.002392345,0.050441367,0.057818413,0.3011545209717296,night/time,0.071428571
72160,elton john,funeral for a friend / love lies bleeding,1973,rock,funeral friend lie bleed roses window tilt house bear grow year say sorry change face lie bleedin hand kill think playin roll guitar couldn hold split band lie bleedin hand wonder change leave scar like burnin hoop pass bluebird telegraph line wind change come girl lie bleedin hand kill think playin roll guitar couldn hold split band lie bleedin hand lie bleedin hand kill think playin roll guitar couldn hold split band lie bleedin hand lie bleedin hand oohhoo oohhoo oohhoo oohhoo oohhoo oohhoo,84,0.000848896,0.3179186808785114,0.000848897,0.000848896,0.000848896,0.000848896,0.105326193,0.2825603575155002,0.000848896,0.2073065781602968,0.000848896,0.000848896,0.000848896,0.000848896,0.000848896,violence,0.6714285714285714
56807,nina simone,nina,1974,jazz,traditional black color true hair face soft wondrous fair purest eye strongest hand grind stand grind stand black color true hair true hair true hair lover know grind go time come black color true hair black color true hair black color true hair,43,0.00131579,0.494063552,0.00131579,0.027071139,0.001315789,0.001315789,0.3183521471417762,0.00131579,0.001315789,0.001315789,0.00131579,0.00131579,0.001315789,0.00131579,0.020122544,violence,0.6571428571428571
82310,blackalicious,blazing arrow,2019,hip hop,amaze phase days hazy ways blaze arrow ray range janeiro craze crave work today look save pave hooray rock crew like razor blades today days away okay okay like laser keep stage ablaze dangerous ways rap phrase pay things phase ageless ways cagey great display game stay awake cause come play behave insane change game remain fade away disc play tape camaro amaze phase days hazy ways blaze arrow verbal dart throw murder kill learn grow learn inferno explode return globe blow seat head zone patrol roll tear soul like blunt alcohol knock toboggan loop doubt flow wanna knock cause real glow cosmic flow suppose suppose know intuition safe surface figure purpose impossible logic disturb think focus grow kind onus know chocolate awkward thoughtless home office early morning coffee ball roll navajos double barrel amaze phase days hazy ways blaze arrow,141,0.000711238,0.000711238,0.3764382411346788,0.000711238,0.000711238,0.000711238,0.000711238,0.000711238,0.4240670641960568,0.028628771,0.000711238,0.040601214,0.000711238,0.081582426,0.000711238,obscene,0.014285714
23262,the allman brothers band,it's not my cross to bear,1969,country,yeah come yeah testify misfortune wonderin live strong cause cross write long letter say sure sunrise baby tomorrow live strong cause cross live strong cause cross baby baby long road reach babe cause gonna load live strong cause cross,39,0.1787725621559477,0.001461988,0.4729207831383129,0.001461989,0.077623648,0.001461988,0.001461988,0.001461988,0.001461988,0.048263674,0.08426462,0.001461988,0.001461988,0.001461988,0.068274379,world/life,0.7285714285714285
32311,sammy kershaw,matches,1997,country,meet break speak restaurant lounge cigarette write number inside matchbook lay start burn heart come guess read sign think leave time today come home hollow door wear book match floor take take dish break trust take advantage heart leave room wall hole scar scratch strength burn memory leave match color fade cover wear stain number heart tonight single cigarette strike help forget everybody break speak think crazy story joke park star smoke take take dish break trust take advantage heart leave room wall hole scar scratch strength burn memory leave match baby leave ash thank leave match,97,0.031634443,0.2543988450260482,0.000683527,0.022388356,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.000683527,0.2609933354953675,0.000683527,0.000683527,0.4210156419009357,0.000683527,sadness,0.3285714285714285
2232,wayne fontana & the mindbenders,the game of love,1964,pop,purpose woman purpose woman come baby start today come baby play game start long garden say baby come baby start today come baby play game come baby cause time right daddy arm hold tight play game purpose woman purpose woman come baby start today come baby play game purpose woman purpose woman come baby start today come baby play game come baby cause time right daddy arm hold tight play game game game game baby game game baby game,79,0.3288093589030729,0.000720981,0.065991908,0.044689966,0.000720981,0.035599932,0.1627305286218045,0.000720981,0.3528055591527465,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,0.000720981,obscene,0.8
25933,willie nelson,i'm a memory,1978,country,game play plan burn mind close eye memory buy song voice green telephone last long close eye memory dream come night face fade light tear fall sight close eye memory,30,0.001754386,0.001754386,0.001754386,0.080521631,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.1987308039797862,0.001754386,0.3680535565800782,0.001754386,0.3263782176525746,0.001754386,sadness,0.6
4046,bob dylan,let it be me,1970,pop,bless want arm heaven cling forever time meet complete sweet life leave lonely tell,14,0.004048583,0.004048583,0.4080809197226905,0.004048584,0.004048583,0.004048583,0.4300238869145175,0.004048584,0.004048583,0.004048583,0.004048583,0.004048583,0.004048584,0.004048584,0.004048583,romantic,0.7142857142857143
60257,tony bennett,let the good times roll (with b.b. king),2001,jazz,fateful moonlit night forever haunt dream hang like dead woods stand witch house unholy hovel damn lock break easily wicked crone soon grasp turn night witch spell cast sorcery black goat thousand young utter incantations fall forsake rites conjure accurse gateways foul realms unworldly origin pray attic bow altar goat freeze fear mortal eye panic stricken scream escape throat symbols wall come alive hideous laughter fill room reality crumble away beneath feet swirl vortexes chaos consume nightmares lose dreamscape madness disembody eye follow tenebrous labyrinth sorcery black goat thousand young utter incantations fall forsake rites conjure accurse gateways foul realms unworldly origin awaken cell asylum tale madden believe burn palm black horn curse symbol unworldly origin,116,0.00122399,0.5846544420551957,0.026937272,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.2015684954675408,0.050693322,0.077960061,0.00122399,violence,0.2714285714285714
16458,rihanna,disturbia,2008,pop,bedum bedum wrong bedum bedum feel like bedum bedum goin crazy bedum bedum start nothin hear nothin say speak life head wanna think feel like goin insane yeah thief night come grab creep inside consume disease mind control close comfort brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum fade picture wall like talkin disconnect call phone ring gotta figure shit close comfort thief night come grab creep inside consume disease mind control feel like monster brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum disturbia release curse tryin maintain strugglin think gonna brake light city wonder play nice watch better think twice train think alter falter wise mind disturbia like darkness light disturbia scarin tonight mind disturbia like disturbia disturbia bedum bedum bedum bedum bedum bedum bedum bedum,183,0.000501253,0.000501253,0.000501253,0.1385328401878459,0.010208526,0.000501253,0.000501253,0.1489238670140796,0.3160774894463515,0.000501253,0.000501253,0.1794538325292939,0.000501253,0.000501253,0.000501253,obscene,0.1714285714285714
10834,bad religion,god song,1990,pop,feet ancient time tread america pasture green anthropocentric wane thoughts beliefs unseen think lay vie trade life bless soul tell think cleanse mind sepsis autonomy escape scrutiny regale depravity religion synthetic frippery unnecessary expand global culture efficiency fear impasse build future near austere,43,0.002923977,0.3570136968222187,0.3391541880232723,0.002923977,0.002923977,0.002923977,0.002923977,0.1811479421058924,0.002923977,0.002923977,0.002923977,0.078824523,0.002923977,0.002923977,0.002923977,violence,0.4285714285714285
53699,royal blood,i only lie when i love you,2017,blues,crawl grind sound ahead muck conscience twist pull hair shout insist good like crawl grind sound crawl grind sound ahead pull plug break finger sticky trigger chest wish know diagnose disease suspicion sleeve truth tell fuss crawl grind sound crawl grind sound,42,0.001697793,0.8424383585395128,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.09527821,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.035118745,violence,0.042857143
